seed,size,dimension,clusters,rep,hdbscan_time,dbscan_time,adjusted_rand,hdbscan_min_samples,hdbscan_min_cluster_size,dbscan_epsilon,dbscan_min_samples,dbscan_num_cluster,hdbscan_num_clusters,cluster_rand,new_hdbscan_time,new_dbscan_time
18.0,4000,2,2,0.0,0.0748911451083,0.209645380033,1.0,5,5,1.53967150304,2.0,1,1,1.0,0.08780610805843025,0.2152832350693643
738.0,4000,2,2,8.0,0.0749586091843,0.119985322934,1.0,5,5,0.941328683636,7.0,2,2,1.0,0.07934912201017141,0.11259882396552712
288.0,4000,2,2,3.0,0.0749630578794,0.222160495818,1.0,5,5,1.63419363389,4.0,1,1,1.0,0.08445116505026817,0.23293802805710584
110.0,4000,2,50,1.0,0.0750648120884,0.0235047410242,0.408502371802,5,5,0.380502477725,10.0,67,120,0.48554369309,0.08204824000131339,0.02259900001809001
560.0,4000,2,50,6.0,0.0755979581736,0.0239141529892,0.292960821065,5,5,0.267768544791,5.0,139,115,0.0760723722507,0.07911534293089062,0.025063347071409225
558.0,4000,2,2,6.0,0.0758996009827,0.238187958021,1.0,5,5,1.71840105301,2.0,1,1,1.0,0.08616038598120213,0.2476462780032307
740.0,4000,2,50,8.0,0.0759070119821,0.0427040399518,0.837825182817,5,5,1.01885924934,10.0,2,3,0.83585740194,0.08333503804169595,0.04772572801448405
648.0,4000,2,2,7.0,0.0760634590406,0.174334504176,1.0,5,5,1.35760146842,9.0,1,1,1.0,0.08958446199540049,0.18481572798918933
378.0,4000,2,2,4.0,0.0761170389596,0.238794368925,1.0,5,5,1.80375275865,3.0,1,1,1.0,0.08542068605311215,0.2500733429333195
469.0,4000,2,10,5.0,0.0763556808233,0.0705139180645,0.999597886057,5,5,1.28749086104,3.0,3,2,0.999798688188,0.09016863710712641,0.06542179896496236
196.0,2000,50,10,2.0,0.0767467149999,0.213507547043,1.0,5,5,9.9675897459,9.0,9,9,1.0,0.08034936198964715,0.17059461306780577
380.0,4000,2,50,4.0,0.0767568349838,0.0305963931605,0.775833910568,5,5,0.557503176467,6.0,8,26,0.789355970832,0.08261035196483135,0.0318601910257712
650.0,4000,2,50,7.0,0.0767690781504,0.0380734631326,0.918673950392,5,5,0.826323490479,7.0,2,2,0.919694266707,0.08270387898664922,0.038112296955659986
828.0,4000,2,2,9.0,0.0768262690399,0.162101563998,1.0,5,5,1.21628880254,4.0,1,1,1.0,0.08472549903672189,0.16580604994669557
198.0,4000,2,2,2.0,0.0772036379203,0.20041967486,1.0,5,5,1.51672047806,6.0,1,1,1.0,0.09019261796493083,0.21651145699433982
470.0,4000,2,50,5.0,0.0779486489482,0.0244712529238,0.438249500145,5,5,0.343856988886,7.0,70,95,0.636665630197,0.07873465900775045,0.020979057997465134
468.0,4000,2,2,5.0,0.0790933789685,0.26568850386,1.0,5,5,2.0121828462,8.0,1,1,1.0,0.0894947339547798,0.2799330649431795
286.0,2000,50,10,3.0,0.0827388272155,0.210828771116,1.0,5,5,10.1318100019,1.0,9,9,1.0,0.08800155692733824,0.15831039706245065
16.0,2000,50,10,0.0,0.0836395670194,0.220807447098,1.0,5,5,10.299809578,1.0,9,9,1.0,0.09145776997320354,0.1647958590183407
732.0,2000,10,2,8.0,0.0873352820054,0.149775841972,1.0,5,5,4.08489005219,8.0,1,1,1.0,0.09170739399269223,0.1347237160662189
22.0,4000,10,10,0.0,0.089598163031,0.181018821895,1.0,5,5,4.46103718446,1.0,9,9,1.0,0.09949092997703701,0.15421133092604578
292.0,4000,10,10,3.0,0.0910433700774,0.19616264198,1.0,5,5,4.40461596872,1.0,9,9,1.0,0.10246642993297428,0.16186359303537756
192.0,2000,10,2,2.0,0.0910697770305,0.145215540892,1.0,5,5,3.94435622535,1.0,1,1,1.0,0.0984175429912284,0.1257617479423061
832.0,4000,10,10,9.0,0.0938182028476,0.194126752205,1.0,5,5,4.49803115737,10.0,9,9,1.0,0.10465519910212606,0.17364867799915373
552.0,2000,10,2,6.0,0.0939842690714,0.156360335881,1.0,5,5,4.46530546137,1.0,1,1,1.0,0.09691664692945778,0.142402819939889
112.0,4000,10,10,1.0,0.095593451988,0.187010661,1.0,5,5,4.27919705425,10.0,9,9,1.0,0.10565882793162018,0.16218502901028842
562.0,4000,10,10,6.0,0.0960292129312,0.20097554801,1.0,5,5,4.6558789771,10.0,9,9,1.0,0.11365703400224447,0.2057832619175315
12.0,2000,10,2,0.0,0.100250092102,0.139346104814,1.0,5,5,3.68515064062,1.0,1,1,1.0,0.10246730095241219,0.11779393197502941
826.0,2000,50,10,9.0,0.102652668022,0.258777761133,1.0,5,5,10.2564901041,1.0,9,9,1.0,0.11079764296300709,0.19799754198174924
736.0,2000,50,10,8.0,0.103601111798,0.256196415983,1.0,5,5,10.2233031472,1.0,9,9,1.0,0.11924123705830425,0.19504424510523677
202.0,4000,10,10,2.0,0.105615378823,0.206920147873,1.0,5,5,4.32277988296,1.0,9,9,1.0,0.1187190170167014,0.18010348198004067
104.0,2000,10,50,1.0,0.106511119055,0.0579745639116,1.0,5,5,4.81635350719,2.0,49,49,1.0,0.10949065303429961,0.0474393890472129
652.0,4000,10,10,7.0,0.106627719011,0.225972093176,1.0,5,5,4.66435377681,3.0,9,9,1.0,0.12148303200956434,0.19431660696864128
6.0,1000,50,2,0.0,0.108243105933,0.135785338003,1.0,5,5,10.0044601756,1.0,1,1,1.0,0.106121496995911,0.1048922180198133
366.0,1000,50,2,4.0,0.108320407802,0.12740814616,1.0,5,5,9.88426868791,10.0,1,1,1.0,0.10639732098206878,0.10796088702045381
472.0,4000,10,10,5.0,0.108399485936,0.219535186887,1.0,5,5,4.43224244869,10.0,9,9,1.0,0.12773958093021065,0.18331097101327032
456.0,1000,50,2,5.0,0.110276967054,0.128526614979,1.0,5,5,10.3370072782,1.0,1,1,1.0,0.109478804981336,0.10749603400472552
726.0,1000,50,2,8.0,0.110531907063,0.126711905003,1.0,5,5,9.63345864405,1.0,1,1,1.0,0.10866319597698748,0.10056534607429057
546.0,1000,50,2,6.0,0.111104471842,0.127348063979,1.0,5,5,9.8388575357,4.0,1,1,1.0,0.10867630294524133,0.10023713600821793
282.0,2000,10,2,3.0,0.111331770895,0.158138219034,1.0,5,5,4.55442621591,4.0,1,1,1.0,0.11560368200298399,0.14877645310480148
96.0,1000,50,2,1.0,0.11138534802,0.125081025995,1.0,5,5,9.29015229717,9.0,1,1,1.0,0.1077311149565503,0.10499694000463933
372.0,2000,10,2,4.0,0.112065959023,0.152292695828,1.0,5,5,4.21989851469,9.0,1,1,1.0,0.12107262900099158,0.13721279194578528
382.0,4000,10,10,4.0,0.112829677062,0.249780424871,1.0,5,5,4.54226596305,7.0,9,9,1.0,0.12678541603963822,0.19960028294008225
636.0,1000,50,2,7.0,0.112860284979,0.122984533897,1.0,5,5,8.96325769709,10.0,1,1,1.0,0.1118855350650847,0.09781463292893022
816.0,1000,50,2,9.0,0.113053865032,0.127080387902,1.0,5,5,9.88762398416,1.0,1,1,1.0,0.11133781890384853,0.10372015996836126
374.0,2000,10,50,4.0,0.113344092155,0.058870212175,1.0,5,5,5.46843898674,3.0,49,49,1.0,0.1207774190697819,0.047065301914699376
194.0,2000,10,50,2.0,0.113604757935,0.0619852310047,1.0,5,5,5.36247545545,3.0,48,48,1.0,0.11828502407297492,0.049493410042487085
186.0,1000,50,2,2.0,0.11376769701,0.126627363963,1.0,5,5,9.72219826124,5.0,1,1,1.0,0.10332605999428779,0.1074200440198183
276.0,1000,50,2,3.0,0.114121713908,0.128390118014,1.0,5,5,9.9014375099,1.0,1,1,1.0,0.10950176906771958,0.1081465759780258
642.0,2000,10,2,7.0,0.114188421052,0.142686244799,1.0,5,5,3.85287108749,10.0,1,1,1.0,0.118644151953049,0.11822956206742674
284.0,2000,10,50,3.0,0.115161464084,0.0541687190998,1.0,5,5,4.7114172969,2.0,49,49,1.0,0.12403046200051904,0.04251878894865513
822.0,2000,10,2,9.0,0.118338818895,0.151091502048,1.0,5,5,4.22546518292,1.0,1,1,1.0,0.12280477490276098,0.13875661906786263
644.0,2000,10,50,7.0,0.118394188117,0.0546269819606,1.0,5,5,4.82044334209,7.0,49,49,1.0,0.1242819499457255,0.03968976193573326
102.0,2000,10,2,1.0,0.118502171943,0.163956104079,1.0,5,5,4.45057586091,1.0,1,1,1.0,0.1278418859001249,0.13653208292089403
554.0,2000,10,50,6.0,0.118977773003,0.0575911300257,1.0,5,5,5.30201310659,10.0,49,49,1.0,0.1196954830083996,0.0492901400430128
742.0,4000,10,10,8.0,0.126927133184,0.18108498794,1.0,5,5,4.58081604991,10.0,9,9,1.0,0.1321823860052973,0.15290778002236038
824.0,2000,10,50,9.0,0.127760638017,0.0572669159155,0.99234098547,5,5,4.13869697613,1.0,61,50,0.991921808468,0.13879271398764104,0.04461989994160831
14.0,2000,10,50,0.0,0.129632021068,0.0667355151381,1.0,5,5,5.641789595,6.0,49,49,1.0,0.14548291300889105,0.047686221078038216
464.0,2000,10,50,5.0,0.130359891104,0.0620043419767,1.0,5,5,5.3387079611,1.0,49,49,1.0,0.12987550802063197,0.045118391048163176
734.0,2000,10,50,8.0,0.131774808047,0.0629212150816,1.0,5,5,5.49954587576,10.0,49,49,1.0,0.13347531796898693,0.050669313059188426
106.0,2000,50,10,1.0,0.141872338951,0.205215789843,1.0,5,5,10.2937410708,4.0,9,9,1.0,0.141218587057665,0.15813385299406946
556.0,2000,50,10,6.0,0.143799014855,0.225927944994,1.0,5,5,10.2081137025,10.0,9,9,1.0,0.1442425389541313,0.16931789403315634
388.0,8000,2,10,4.0,0.146547300043,0.123314192984,0.980976895524,5,5,0.509152113207,8.0,6,6,0.981234321306,0.16827940405346453,0.09145911503583193
28.0,8000,2,10,0.0,0.147965209093,0.113229264971,0.977410753374,5,5,0.586852829513,10.0,6,7,0.978113317706,0.17018769006244838,0.0995604390045628
478.0,8000,2,10,5.0,0.149948620005,0.0925324279815,0.936703403209,5,5,0.448961730138,3.0,8,8,0.936612929246,0.1599935709964484,0.08762480795849115
208.0,8000,2,10,2.0,0.150158172008,0.0989136279095,0.975951603091,5,5,0.508261295774,10.0,5,5,0.976404058834,0.17036888003349304,0.09446625900454819
299.0,8000,2,50,3.0,0.151272221003,0.071852556197,0.974481242831,5,5,0.471719593824,8.0,7,12,0.979822277208,0.1795890600187704,0.10313212499022484
748.0,8000,2,10,8.0,0.151541129919,0.111083141994,0.984108086868,5,5,0.569472217357,10.0,5,5,0.984181664009,0.16564311308320612,0.10539250902365893
119.0,8000,2,50,1.0,0.151918846183,0.0653337968979,0.592873653152,5,5,0.392269888849,9.0,19,111,0.691662563936,0.16259922902099788,0.060122102964669466
838.0,8000,2,10,9.0,0.152274825145,0.13911041501,0.996868588255,5,5,0.765500619722,8.0,4,4,0.996713268459,0.23394281999208033,0.17565597500652075
658.0,8000,2,10,7.0,0.153675958049,0.380359715084,1.0,5,5,1.57010212527,9.0,1,1,1.0,0.18765549699310213,0.38931535999290645
118.0,8000,2,10,1.0,0.15432582912,0.17475035903,0.991490906752,5,5,0.899095049516,10.0,3,4,0.99140954655,0.24168072594329715,0.17733763507567346
298.0,8000,2,10,3.0,0.155674139038,0.0831132798921,0.977689607831,5,5,0.423382358214,5.0,8,7,0.978401039151,0.16712124005425721,0.08620059199165553
839.0,8000,2,50,9.0,0.156091815792,0.0823968590703,0.519478620787,5,5,0.63481134444,10.0,2,3,0.521842303354,0.18914383498486131,0.09273637796286494
98.0,1000,50,50,1.0,0.156441334169,0.136286681984,1.0,5,5,11.5599412013,3.0,49,49,1.0,0.16642884199973196,0.10160306503530592
568.0,8000,2,10,6.0,0.159916639095,0.338163706008,1.0,5,5,1.67403969269,4.0,1,1,1.0,0.17324376897886395,0.38615665200632066
209.0,8000,2,50,2.0,0.160169216106,0.0908860440832,0.947806539288,5,5,0.712341635532,9.0,2,2,0.945985085705,0.21357562392950058,0.10196665092371404
389.0,8000,2,50,4.0,0.160305475118,0.049001442967,0.34958978967,5,5,0.170418664799,5.0,300,244,0.14693493047,0.20750781998503953,0.043418676010333
29.0,8000,2,50,0.0,0.161020721076,0.0776420289185,0.93755282061,5,5,0.529682806457,8.0,2,2,0.939820883333,0.19432597805280238,0.08400032389909029
569.0,8000,2,50,6.0,0.161204880802,0.0899995760992,0.976951646691,5,5,0.670235314778,10.0,4,4,0.976789440776,0.18722781399264932,0.11121604102663696
27.0,8000,2,2,0.0,0.161910722964,0.200924281031,0.998498796146,5,5,0.4373972578,1.0,15,2,0.998251639364,0.2582984040491283,0.18777843797579408
477.0,8000,2,2,5.0,0.164661681978,0.147759557934,0.894259786687,5,5,0.296943750261,6.0,2,2,0.890899330671,0.2303026410518214,0.1487998670199886
749.0,8000,2,50,8.0,0.165201309836,0.0480365608819,0.33783881599,5,5,0.148384562651,4.0,468,246,0.119986537248,0.17742293095216155,0.043018753989599645
387.0,8000,2,2,4.0,0.165348390117,0.81433994812,1.0,5,5,1.48138664822,3.0,1,1,1.0,0.18784524907823652,0.9870302750496194
117.0,8000,2,2,1.0,0.165353015997,0.814117636997,1.0,5,5,1.47573342488,7.0,1,1,1.0,0.26836749201174825,1.0336808470310643
638.0,1000,50,50,7.0,0.166166402167,0.121054678923,1.0,5,5,11.2824226548,2.0,49,49,1.0,0.24918681802228093,0.12123645294923335
747.0,8000,2,2,8.0,0.166222391883,0.906838455936,0.0,5,5,1.38435830747,3.0,0,303,0.0,0.24633756489492953,1.015041545033455
659.0,8000,2,50,7.0,0.166231652955,0.0443807211705,5.19233249185e-06,5,5,0.00853209662632,1.0,7976,231,0.000112800579624,0.2612641690066084,0.05263974401168525
567.0,8000,2,2,6.0,0.166634547058,0.857503674924,1.0,5,5,1.58118500377,4.0,1,1,1.0,0.20510525000281632,0.9337384479586035
657.0,8000,2,2,7.0,0.16664414783,0.554703648901,0.0,5,5,1.00668388625,3.0,0,322,0.0,0.21508420608006418,0.592359215952456
479.0,8000,2,50,5.0,0.167067334056,0.0519988518208,0.366667428398,5,5,0.215963668471,6.0,204,217,0.316905319437,0.2326988719869405,0.08225497708190233
113.0,4000,10,50,1.0,0.167166759958,0.145491538802,1.0,5,5,4.85391127052,10.0,49,49,1.0,0.31484717794228345,0.17497603094670922
837.0,8000,2,2,9.0,0.169124681037,0.963542416925,1.0,5,5,1.71930054444,10.0,1,1,1.0,0.34958997706416994,1.1188512729713693
466.0,2000,50,10,5.0,0.171392753953,0.233877501916,1.0,5,5,10.2934500416,8.0,9,9,1.0,0.1785313009750098,0.2103776620933786
563.0,4000,10,50,6.0,0.17277843901,0.134696627036,1.0,5,5,4.82265841302,10.0,48,48,1.0,0.3007836539763957,0.1686343130422756
23.0,4000,10,50,0.0,0.17395424284,0.150911079021,1.0,5,5,5.37644526328,3.0,49,49,1.0,0.21276554197538644,0.13132431195117533
297.0,8000,2,2,3.0,0.174909209833,0.948936261935,1.0,5,5,1.66336651216,4.0,1,1,1.0,0.30336911091580987,1.217362032039091
646.0,2000,50,10,7.0,0.176984407008,0.267188972095,1.0,5,5,10.3884032937,1.0,9,9,1.0,0.20017840096261352,0.25211522390600294
207.0,8000,2,2,2.0,0.177973956103,0.0403164098971,0.00559087078229,5,5,0.00217744676559,2.0,40,312,0.00145471400406,0.24257443996611983,0.039378906949423254
278.0,1000,50,50,3.0,0.179831278976,0.133510221029,1.0,5,5,11.4354419592,1.0,49,49,1.0,0.2028201789362356,0.0977238939376548
728.0,1000,50,50,8.0,0.179954611929,0.113348400919,1.0,5,5,10.9601415247,4.0,49,49,1.0,0.19144025503192097,0.07859333301894367
8.0,1000,50,50,0.0,0.180420101853,0.131550892023,1.0,5,5,12.0728064495,6.0,49,49,1.0,0.21583618700969964,0.0980115820420906
293.0,4000,10,50,3.0,0.192455999088,0.168447307078,1.0,5,5,5.55554790568,1.0,49,49,1.0,0.20621858804952353,0.13379346509464085
548.0,1000,50,50,6.0,0.195209084079,0.127512892941,1.0,5,5,11.1167169891,8.0,49,49,1.0,0.2101670540869236,0.09339225199073553
473.0,4000,10,50,5.0,0.197102768114,0.157846719958,1.0,5,5,4.64987746316,10.0,49,49,1.0,0.22883563989307731,0.12050472595728934
188.0,1000,50,50,2.0,0.19764197804,0.131288993871,1.0,5,5,11.6456417407,10.0,49,49,1.0,0.21492519101593643,0.1264063980197534
833.0,4000,10,50,9.0,0.200422583148,0.173003097996,1.0,5,5,5.60015916414,3.0,48,48,1.0,0.22876144899055362,0.1360648999689147
653.0,4000,10,50,7.0,0.203441694845,0.141285590827,1.0,5,5,4.54171101509,7.0,49,49,1.0,0.21907198696862906,0.11494520294945687
818.0,1000,50,50,9.0,0.204252778785,0.143234497169,1.0,5,5,12.0761650614,1.0,49,49,1.0,0.2113679889589548,0.10804677207488567
743.0,4000,10,50,8.0,0.205045501003,0.155743011972,1.0,5,5,5.0636573087,8.0,49,49,1.0,0.21492410800419748,0.11800019699148834
295.0,4000,50,10,3.0,0.205061449902,0.678258192958,1.0,5,5,10.1062727385,7.0,9,9,1.0,0.24642457300797105,0.5976404530229047
368.0,1000,50,50,4.0,0.208430455998,0.129950622097,1.0,5,5,10.8295861374,2.0,49,49,1.0,0.21549952297937125,0.09552089706994593
458.0,1000,50,50,5.0,0.209454440977,0.139051431092,1.0,5,5,11.7376887783,10.0,49,49,1.0,0.21400765900034457,0.10228145809378475
383.0,4000,10,50,4.0,0.211070366902,0.164875889197,1.0,5,5,4.9892009017,1.0,49,49,1.0,0.23233621998224407,0.12828333594370633
203.0,4000,10,50,2.0,0.21327949292,0.17166477791,1.0,5,5,5.42576687311,1.0,49,49,1.0,0.23112126206979156,0.1360362470149994
835.0,4000,50,10,9.0,0.215363494819,0.700668532867,1.0,5,5,9.65190196213,1.0,9,9,1.0,0.2572879580548033,0.5463242930127308
741.0,4000,10,2,8.0,0.2195864229,0.589491465129,1.0,5,5,3.70156557424,9.0,1,1,1.0,0.2697970800800249,0.5111173760378733
25.0,4000,50,10,0.0,0.22255933308,0.712123750011,1.0,5,5,9.42173466955,8.0,9,9,1.0,0.2643564229365438,0.5692581450566649
205.0,4000,50,10,2.0,0.225732465973,0.69275756483,1.0,5,5,9.59634253212,1.0,9,9,1.0,0.2995789349079132,0.6979982419870794
475.0,4000,50,10,5.0,0.23058980098,0.736317410134,1.0,5,5,10.056752744,1.0,9,9,1.0,0.2943246529903263,0.6400350759504363
121.0,8000,10,10,1.0,0.23858893197,0.653669486986,1.0,5,5,4.46271804283,10.0,9,9,1.0,0.30937003798317164,0.6278302920982242
211.0,8000,10,10,2.0,0.241756886011,0.656207401073,1.0,5,5,4.50357944588,1.0,9,9,1.0,0.28895142197143286,0.5950556449824944
391.0,8000,10,10,4.0,0.243002836127,0.684857608052,1.0,5,5,4.5851683197,1.0,9,9,1.0,0.3258539140224457,0.6233633779920638
661.0,8000,10,10,7.0,0.248373860028,0.672368738102,1.0,5,5,4.01036518431,6.0,9,9,1.0,0.3159498500172049,0.5806570609565824
571.0,8000,10,10,6.0,0.251623118995,0.74449877697,1.0,5,5,4.90890690508,1.0,9,9,1.0,0.3132895879680291,0.6784524760441855
751.0,8000,10,10,8.0,0.254635900026,0.657658328069,1.0,5,5,3.88055855986,6.0,9,9,1.0,0.3077297309646383,0.5454987569246441
481.0,8000,10,10,5.0,0.256590167992,0.720339034917,1.0,5,5,4.59396089422,10.0,9,9,1.0,0.30471140902955085,0.6170665109530091
115.0,4000,50,10,1.0,0.257143547991,0.778410359984,1.0,5,5,9.89409931851,10.0,9,9,1.0,0.2924283560132608,0.6268580199684948
745.0,4000,50,10,8.0,0.25904802396,0.776940906188,1.0,5,5,10.0853232844,10.0,9,9,1.0,0.2885914769722149,0.6070861719781533
841.0,8000,10,10,9.0,0.261184224859,0.716751361964,1.0,5,5,4.30779347118,1.0,9,9,1.0,0.31001156207639724,0.6169871509773657
301.0,8000,10,10,3.0,0.266780067934,0.735201802803,1.0,5,5,4.55769799137,9.0,9,9,1.0,0.3120366990333423,0.6371069580782205
381.0,4000,10,2,4.0,0.268356307875,0.620460337959,1.0,5,5,3.97020310308,1.0,1,1,1.0,0.3091357270022854,0.5781922520836815
565.0,4000,50,10,6.0,0.269186666934,0.79590914608,1.0,5,5,9.87987803975,10.0,9,9,1.0,0.3342399069806561,0.6523594140307978
291.0,4000,10,2,3.0,0.270555691095,0.662618984003,1.0,5,5,4.30551479771,10.0,1,1,1.0,0.3183349509490654,0.6294535408960655
